"","site.code","session","site.accession","subplot","rep","tree.count","value","species","measure"
"13794","DCAN","2","DCAN002","4","DCAN002-4",48,0,"GHFF","mode.tree"
"13795","DCAN","2","DCAN002","5","DCAN002-5",28,0,"GHFF","mode.tree"
"13796","DCAN","2","DCAN002","6","DCAN002-6",39,0,"GHFF","mode.tree"
"13797","DCAN","2","DCAN002","7","DCAN002-7",23,0,"GHFF","mode.tree"
"13798","DCAN","2","DCAN002","8","DCAN002-8",24,0,"GHFF","mode.tree"
"13799","DCAN","2","DCAN002","9","DCAN002-9",62,0,"GHFF","mode.tree"
"13800","DCAN","2","DCAN002","10","DCAN002-10",27,0,"GHFF","mode.tree"
"13801","DCAN","3","DCAN003","1","DCAN003-1",42,0,"GHFF","mode.tree"
"13802","DCAN","3","DCAN003","2","DCAN003-2",71,3,"GHFF","mode.tree"
"13803","DCAN","3","DCAN003","3","DCAN003-3",70,0,"GHFF","mode.tree"
"13804","DCAN","3","DCAN003","4","DCAN003-4",48,8,"GHFF","mode.tree"
"13805","DCAN","3","DCAN003","5","DCAN003-5",9,0,"GHFF","mode.tree"
"13806","DCAN","3","DCAN003","6","DCAN003-6",38,3,"GHFF","mode.tree"
"13807","DCAN","3","DCAN003","7","DCAN003-7",23,0,"GHFF","mode.tree"
"13808","DCAN","3","DCAN003","8","DCAN003-8",24,0,"GHFF","mode.tree"
"13809","DCAN","3","DCAN003","9","DCAN003-9",62,0,"GHFF","mode.tree"
"13810","DCAN","3","DCAN003","10","DCAN003-10",27,0,"GHFF","mode.tree"
"13811","DCAN","4","DCAN004","1","DCAN004-1",42,3,"GHFF","mode.tree"
"13812","DCAN","4","DCAN004","2","DCAN004-2",71,0,"GHFF","mode.tree"
"13813","DCAN","4","DCAN004","3","DCAN004-3",70,3,"GHFF","mode.tree"
"13814","DCAN","4","DCAN004","4","DCAN004-4",48,3,"GHFF","mode.tree"
"13815","DCAN","4","DCAN004","5","DCAN004-5",12,3,"GHFF","mode.tree"
"13816","DCAN","4","DCAN004","6","DCAN004-6",38,3,"GHFF","mode.tree"
"13817","DCAN","4","DCAN004","7","DCAN004-7",23,0,"GHFF","mode.tree"
"13818","DCAN","4","DCAN004","8","DCAN004-8",24,0,"GHFF","mode.tree"
"13819","DCAN","4","DCAN004","9","DCAN004-9",62,0,"GHFF","mode.tree"
"13820","DCAN","4","DCAN004","10","DCAN004-10",27,15.5,"GHFF","mode.tree"
"13821","DCAN","5","DCAN005","1","DCAN005-1",42,8,"GHFF","mode.tree"
"13822","DCAN","5","DCAN005","2","DCAN005-2",71,0,"GHFF","mode.tree"
"13823","DCAN","5","DCAN005","3","DCAN005-3",70,0,"GHFF","mode.tree"
"13824","DCAN","5","DCAN005","4","DCAN005-4",48,15.5,"GHFF","mode.tree"
"13825","DCAN","5","DCAN005","5","DCAN005-5",25,0,"GHFF","mode.tree"
"13826","DCAN","5","DCAN005","6","DCAN005-6",30,8,"GHFF","mode.tree"
"13827","DCAN","5","DCAN005","7","DCAN005-7",23,0,"GHFF","mode.tree"
"13828","DCAN","5","DCAN005","8","DCAN005-8",24,0,"GHFF","mode.tree"
"13829","DCAN","5","DCAN005","9","DCAN005-9",62,0,"GHFF","mode.tree"
"13830","DCAN","5","DCAN005","10","DCAN005-10",27,0,"GHFF","mode.tree"
"13831","DCAN","6","DCAN006","1","DCAN006-1",42,0,"GHFF","mode.tree"
"13832","DCAN","6","DCAN006","2","DCAN006-2",71,0,"GHFF","mode.tree"
"13833","DCAN","6","DCAN006","3","DCAN006-3",70,0,"GHFF","mode.tree"
"13834","DCAN","6","DCAN006","4","DCAN006-4",48,3,"GHFF","mode.tree"
"13835","DCAN","6","DCAN006","5","DCAN006-5",29,0,"GHFF","mode.tree"
"13836","DCAN","6","DCAN006","6","DCAN006-6",38,3,"GHFF","mode.tree"
"13837","DCAN","6","DCAN006","7","DCAN006-7",23,0,"GHFF","mode.tree"
"13838","DCAN","6","DCAN006","8","DCAN006-8",24,0,"GHFF","mode.tree"
"13839","DCAN","6","DCAN006","9","DCAN006-9",62,0,"GHFF","mode.tree"
"13840","DCAN","6","DCAN006","10","DCAN006-10",27,0,"GHFF","mode.tree"
"13841","DCAN","7","DCAN007","1","DCAN007-1",41,0,"GHFF","mode.tree"
"13842","DCAN","7","DCAN007","2","DCAN007-2",71,0,"GHFF","mode.tree"
"13843","DCAN","7","DCAN007","3","DCAN007-3",70,0,"GHFF","mode.tree"
"13844","DCAN","7","DCAN007","4","DCAN007-4",48,0,"GHFF","mode.tree"
"13845","DCAN","7","DCAN007","5","DCAN007-5",29,0,"GHFF","mode.tree"
"13846","DCAN","7","DCAN007","6","DCAN007-6",39,3,"GHFF","mode.tree"
"13847","DCAN","7","DCAN007","7","DCAN007-7",23,0,"GHFF","mode.tree"
"13848","DCAN","7","DCAN007","8","DCAN007-8",24,0,"GHFF","mode.tree"
"13849","DCAN","7","DCAN007","9","DCAN007-9",62,0,"GHFF","mode.tree"
"13850","DCAN","7","DCAN007","10","DCAN007-10",27,0,"GHFF","mode.tree"
"13851","DCAN","8","DCAN008","1","DCAN008-1",41,0,"GHFF","mode.tree"
"13852","DCAN","8","DCAN008","2","DCAN008-2",71,0,"GHFF","mode.tree"
"13853","DCAN","8","DCAN008","3","DCAN008-3",70,3,"GHFF","mode.tree"
"13854","DCAN","8","DCAN008","4","DCAN008-4",48,3,"GHFF","mode.tree"
"13855","DCAN","8","DCAN008","5","DCAN008-5",29,0,"GHFF","mode.tree"
"13856","DCAN","8","DCAN008","6","DCAN008-6",39,3,"GHFF","mode.tree"
"13857","DCAN","8","DCAN008","7","DCAN008-7",23,0,"GHFF","mode.tree"
"13858","DCAN","8","DCAN008","8","DCAN008-8",24,0,"GHFF","mode.tree"
"13859","DCAN","8","DCAN008","9","DCAN008-9",62,0,"GHFF","mode.tree"
"13860","DCAN","8","DCAN008","10","DCAN008-10",27,0,"GHFF","mode.tree"
"13861","DCAN","9","DCAN009","1","DCAN009-1",41,3,"GHFF","mode.tree"
"13862","DCAN","9","DCAN009","2","DCAN009-2",71,0,"GHFF","mode.tree"
"13863","DCAN","9","DCAN009","3","DCAN009-3",70,0,"GHFF","mode.tree"
"13864","DCAN","9","DCAN009","4","DCAN009-4",48,0,"GHFF","mode.tree"
"13865","DCAN","9","DCAN009","5","DCAN009-5",29,0,"GHFF","mode.tree"
"13866","DCAN","9","DCAN009","6","DCAN009-6",39,0,"GHFF","mode.tree"
"13867","DCAN","9","DCAN009","7","DCAN009-7",23,0,"GHFF","mode.tree"
"13868","DCAN","9","DCAN009","8","DCAN009-8",24,0,"GHFF","mode.tree"
"13869","DCAN","9","DCAN009","9","DCAN009-9",62,0,"GHFF","mode.tree"
"13870","DCAN","9","DCAN009","10","DCAN009-10",27,0,"GHFF","mode.tree"
"13871","DCAN","10","DCAN010","1","DCAN010-1",41,0,"GHFF","mode.tree"
"13872","DCAN","10","DCAN010","2","DCAN010-2",71,0,"GHFF","mode.tree"
"13873","DCAN","10","DCAN010","3","DCAN010-3",70,0,"GHFF","mode.tree"
"13874","DCAN","10","DCAN010","4","DCAN010-4",48,0,"GHFF","mode.tree"
"13875","DCAN","10","DCAN010","5","DCAN010-5",29,0,"GHFF","mode.tree"
"13876","DCAN","10","DCAN010","6","DCAN010-6",39,0,"GHFF","mode.tree"
"13877","DCAN","10","DCAN010","7","DCAN010-7",23,0,"GHFF","mode.tree"
"13878","DCAN","10","DCAN010","8","DCAN010-8",24,0,"GHFF","mode.tree"
"13879","DCAN","10","DCAN010","9","DCAN010-9",62,0,"GHFF","mode.tree"
"13880","DCAN","10","DCAN010","10","DCAN010-10",27,0,"GHFF","mode.tree"
"13881","DCAN","11","DCAN011","1","DCAN011-1",41,0,"GHFF","mode.tree"
"13882","DCAN","11","DCAN011","2","DCAN011-2",71,0,"GHFF","mode.tree"
"13883","DCAN","11","DCAN011","3","DCAN011-3",70,0,"GHFF","mode.tree"
"13884","DCAN","11","DCAN011","4","DCAN011-4",48,0,"GHFF","mode.tree"
"13885","DCAN","11","DCAN011","5","DCAN011-5",29,0,"GHFF","mode.tree"
"13886","DCAN","11","DCAN011","6","DCAN011-6",39,0,"GHFF","mode.tree"
"13887","DCAN","11","DCAN011","7","DCAN011-7",23,0,"GHFF","mode.tree"
"13888","DCAN","11","DCAN011","8","DCAN011-8",24,0,"GHFF","mode.tree"
"13889","DCAN","11","DCAN011","9","DCAN011-9",62,0,"GHFF","mode.tree"
"13890","DCAN","11","DCAN011","10","DCAN011-10",27,0,"GHFF","mode.tree"
"13891","DCAN","12","DCAN012","1","DCAN012-1",41,0,"GHFF","mode.tree"
"13892","DCAN","12","DCAN012","2","DCAN012-2",71,0,"GHFF","mode.tree"
"13893","DCAN","12","DCAN012","3","DCAN012-3",70,0,"GHFF","mode.tree"
"13894","DCAN","12","DCAN012","4","DCAN012-4",48,0,"GHFF","mode.tree"
"13895","DCAN","12","DCAN012","5","DCAN012-5",29,0,"GHFF","mode.tree"
"13896","DCAN","12","DCAN012","6","DCAN012-6",39,0,"GHFF","mode.tree"
"13897","DCAN","12","DCAN012","7","DCAN012-7",23,0,"GHFF","mode.tree"
"13898","DCAN","12","DCAN012","8","DCAN012-8",24,0,"GHFF","mode.tree"
"13899","DCAN","12","DCAN012","9","DCAN012-9",62,0,"GHFF","mode.tree"
"13900","DCAN","12","DCAN012","10","DCAN012-10",27,0,"GHFF","mode.tree"
"13901","DCAN","13","DCAN013","1","DCAN013-1",41,0,"GHFF","mode.tree"
"13902","DCAN","13","DCAN013","2","DCAN013-2",71,0,"GHFF","mode.tree"
"13903","DCAN","13","DCAN013","3","DCAN013-3",70,0,"GHFF","mode.tree"
"13904","DCAN","13","DCAN013","4","DCAN013-4",48,0,"GHFF","mode.tree"
"13905","DCAN","13","DCAN013","5","DCAN013-5",29,0,"GHFF","mode.tree"
"13906","DCAN","13","DCAN013","6","DCAN013-6",39,0,"GHFF","mode.tree"
"13907","DCAN","13","DCAN013","7","DCAN013-7",23,0,"GHFF","mode.tree"
"13908","DCAN","13","DCAN013","8","DCAN013-8",24,0,"GHFF","mode.tree"
"13909","DCAN","13","DCAN013","9","DCAN013-9",62,0,"GHFF","mode.tree"
"13910","DCAN","13","DCAN013","10","DCAN013-10",27,0,"GHFF","mode.tree"
"13911","DCLU","1","DCLU001","1","DCLU001-1",14,0,"GHFF","mode.tree"
"13912","DCLU","1","DCLU001","2","DCLU001-2",46,0,"GHFF","mode.tree"
"13913","DCLU","1","DCLU001","3","DCLU001-3",29,0,"GHFF","mode.tree"
"13914","DCLU","1","DCLU001","4","DCLU001-4",32,0,"GHFF","mode.tree"
"13915","DCLU","1","DCLU001","5","DCLU001-5",41,0,"GHFF","mode.tree"
"13916","DCLU","1","DCLU001","6","DCLU001-6",35,0,"GHFF","mode.tree"
"13917","DCLU","1","DCLU001","7","DCLU001-7",42,0,"GHFF","mode.tree"
"13918","DCLU","1","DCLU001","8","DCLU001-8",36,0,"GHFF","mode.tree"
"13919","DCLU","1","DCLU001","9","DCLU001-9",37,0,"GHFF","mode.tree"
"13920","DCLU","1","DCLU001","10","DCLU001-10",37,0,"GHFF","mode.tree"
"13921","DCLU","2","DCLU002","1","DCLU002-1",14,0,"GHFF","mode.tree"
"13922","DCLU","2","DCLU002","2","DCLU002-2",46,0,"GHFF","mode.tree"
"13923","DCLU","2","DCLU002","3","DCLU002-3",29,0,"GHFF","mode.tree"
"13924","DCLU","2","DCLU002","4","DCLU002-4",32,0,"GHFF","mode.tree"
"13925","DCLU","2","DCLU002","5","DCLU002-5",41,0,"GHFF","mode.tree"
"13926","DCLU","2","DCLU002","6","DCLU002-6",35,0,"GHFF","mode.tree"
"13927","DCLU","2","DCLU002","7","DCLU002-7",42,0,"GHFF","mode.tree"
"13928","DCLU","2","DCLU002","8","DCLU002-8",36,0,"GHFF","mode.tree"
"13929","DCLU","2","DCLU002","9","DCLU002-9",37,0,"GHFF","mode.tree"
"13930","DCLU","2","DCLU002","10","DCLU002-10",37,0,"GHFF","mode.tree"
"13931","DCLU","3","DCLU003","1","DCLU003-1",14,0,"GHFF","mode.tree"
"13932","DCLU","3","DCLU003","2","DCLU003-2",46,3,"GHFF","mode.tree"
"13933","DCLU","3","DCLU003","3","DCLU003-3",29,0,"GHFF","mode.tree"
"13934","DCLU","3","DCLU003","4","DCLU003-4",32,0,"GHFF","mode.tree"
"13935","DCLU","3","DCLU003","5","DCLU003-5",41,0,"GHFF","mode.tree"
"13936","DCLU","3","DCLU003","6","DCLU003-6",35,0,"GHFF","mode.tree"
"13937","DCLU","3","DCLU003","7","DCLU003-7",42,0,"GHFF","mode.tree"
"13938","DCLU","3","DCLU003","8","DCLU003-8",36,0,"GHFF","mode.tree"
"13939","DCLU","3","DCLU003","9","DCLU003-9",37,0,"GHFF","mode.tree"
"13940","DCLU","3","DCLU003","10","DCLU003-10",37,0,"GHFF","mode.tree"
"13941","DCLU","4","DCLU004","1","DCLU004-1",14,3,"GHFF","mode.tree"
"13942","DCLU","4","DCLU004","2","DCLU004-2",46,0,"GHFF","mode.tree"
"13943","DCLU","4","DCLU004","3","DCLU004-3",29,0,"GHFF","mode.tree"
"13944","DCLU","4","DCLU004","4","DCLU004-4",32,0,"GHFF","mode.tree"
"13945","DCLU","4","DCLU004","5","DCLU004-5",41,0,"GHFF","mode.tree"
"13946","DCLU","4","DCLU004","6","DCLU004-6",35,0,"GHFF","mode.tree"
"13947","DCLU","4","DCLU004","7","DCLU004-7",42,0,"GHFF","mode.tree"
"13948","DCLU","4","DCLU004","8","DCLU004-8",36,0,"GHFF","mode.tree"
"13949","DCLU","4","DCLU004","9","DCLU004-9",37,0,"GHFF","mode.tree"
"13950","DCLU","4","DCLU004","10","DCLU004-10",37,0,"GHFF","mode.tree"
"13951","DCLU","5","DCLU005","1","DCLU005-1",14,3,"GHFF","mode.tree"
"13952","DCLU","5","DCLU005","2","DCLU005-2",46,0,"GHFF","mode.tree"
"13953","DCLU","5","DCLU005","3","DCLU005-3",29,0,"GHFF","mode.tree"
"13954","DCLU","5","DCLU005","4","DCLU005-4",32,0,"GHFF","mode.tree"
"13955","DCLU","5","DCLU005","5","DCLU005-5",41,0,"GHFF","mode.tree"
"13956","DCLU","5","DCLU005","6","DCLU005-6",35,0,"GHFF","mode.tree"
"13957","DCLU","5","DCLU005","7","DCLU005-7",42,0,"GHFF","mode.tree"
"13958","DCLU","5","DCLU005","8","DCLU005-8",36,0,"GHFF","mode.tree"
"13959","DCLU","5","DCLU005","9","DCLU005-9",37,0,"GHFF","mode.tree"
"13960","DCLU","5","DCLU005","10","DCLU005-10",37,0,"GHFF","mode.tree"
"13961","DCLU","6","DCLU006","1","DCLU006-1",14,3,"GHFF","mode.tree"
"13962","DCLU","6","DCLU006","2","DCLU006-2",46,0,"GHFF","mode.tree"
"13963","DCLU","6","DCLU006","3","DCLU006-3",29,3,"GHFF","mode.tree"
"13964","DCLU","6","DCLU006","4","DCLU006-4",32,0,"GHFF","mode.tree"
"13965","DCLU","6","DCLU006","5","DCLU006-5",41,0,"GHFF","mode.tree"
"13966","DCLU","6","DCLU006","6","DCLU006-6",35,0,"GHFF","mode.tree"
"13967","DCLU","6","DCLU006","7","DCLU006-7",42,0,"GHFF","mode.tree"
"13968","DCLU","6","DCLU006","8","DCLU006-8",36,15.5,"GHFF","mode.tree"
"13969","DCLU","6","DCLU006","9","DCLU006-9",37,0,"GHFF","mode.tree"
"13970","DCLU","6","DCLU006","10","DCLU006-10",37,0,"GHFF","mode.tree"
"13971","DCLU","7","DCLU007","1","DCLU007-1",14,0,"GHFF","mode.tree"
"13972","DCLU","7","DCLU007","2","DCLU007-2",46,0,"GHFF","mode.tree"
"13973","DCLU","7","DCLU007","3","DCLU007-3",29,0,"GHFF","mode.tree"
"13974","DCLU","7","DCLU007","4","DCLU007-4",32,0,"GHFF","mode.tree"
"13975","DCLU","7","DCLU007","5","DCLU007-5",41,0,"GHFF","mode.tree"
"13976","DCLU","7","DCLU007","6","DCLU007-6",35,0,"GHFF","mode.tree"
"13977","DCLU","7","DCLU007","7","DCLU007-7",42,0,"GHFF","mode.tree"
"13978","DCLU","7","DCLU007","8","DCLU007-8",36,0,"GHFF","mode.tree"
"13979","DCLU","7","DCLU007","9","DCLU007-9",37,0,"GHFF","mode.tree"
"13980","DCLU","7","DCLU007","10","DCLU007-10",37,0,"GHFF","mode.tree"
"13981","DCLU","8","DCLU008","1","DCLU008-1",14,3,"GHFF","mode.tree"
"13982","DCLU","8","DCLU008","2","DCLU008-2",46,3,"GHFF","mode.tree"
"13983","DCLU","8","DCLU008","3","DCLU008-3",29,0,"GHFF","mode.tree"
"13984","DCLU","8","DCLU008","4","DCLU008-4",32,0,"GHFF","mode.tree"
"13985","DCLU","8","DCLU008","5","DCLU008-5",41,0,"GHFF","mode.tree"
"13986","DCLU","8","DCLU008","6","DCLU008-6",35,0,"GHFF","mode.tree"
"13987","DCLU","8","DCLU008","7","DCLU008-7",42,0,"GHFF","mode.tree"
"13988","DCLU","8","DCLU008","8","DCLU008-8",36,3,"GHFF","mode.tree"
"13989","DCLU","8","DCLU008","9","DCLU008-9",37,0,"GHFF","mode.tree"
"13990","DCLU","8","DCLU008","10","DCLU008-10",37,0,"GHFF","mode.tree"
"13991","DCLU","9","DCLU009","1","DCLU009-1",14,3,"GHFF","mode.tree"
"13992","DCLU","9","DCLU009","2","DCLU009-2",46,3,"GHFF","mode.tree"
"13993","DCLU","9","DCLU009","3","DCLU009-3",29,0,"GHFF","mode.tree"
"13994","DCLU","9","DCLU009","4","DCLU009-4",32,0,"GHFF","mode.tree"
"13995","DCLU","9","DCLU009","5","DCLU009-5",41,0,"GHFF","mode.tree"
"13996","DCLU","9","DCLU009","6","DCLU009-6",35,0,"GHFF","mode.tree"
"13997","DCLU","9","DCLU009","7","DCLU009-7",42,0,"GHFF","mode.tree"
"13998","DCLU","9","DCLU009","8","DCLU009-8",36,0,"GHFF","mode.tree"
"13999","DCLU","9","DCLU009","9","DCLU009-9",37,0,"GHFF","mode.tree"
"14000","DCLU","9","DCLU009","10","DCLU009-10",37,0,"GHFF","mode.tree"
"14001","DCLU","10","DCLU010","1","DCLU010-1",14,3,"GHFF","mode.tree"
"14002","DCLU","10","DCLU010","2","DCLU010-2",46,0,"GHFF","mode.tree"
"14003","DCLU","10","DCLU010","3","DCLU010-3",29,0,"GHFF","mode.tree"
"14004","DCLU","10","DCLU010","4","DCLU010-4",32,0,"GHFF","mode.tree"
"14005","DCLU","10","DCLU010","5","DCLU010-5",41,0,"GHFF","mode.tree"
"14006","DCLU","10","DCLU010","6","DCLU010-6",35,0,"GHFF","mode.tree"
"14007","DCLU","10","DCLU010","7","DCLU010-7",42,0,"GHFF","mode.tree"
"14008","DCLU","10","DCLU010","8","DCLU010-8",36,3,"GHFF","mode.tree"
"14009","DCLU","10","DCLU010","9","DCLU010-9",37,0,"GHFF","mode.tree"
"14010","DCLU","10","DCLU010","10","DCLU010-10",37,0,"GHFF","mode.tree"
"14011","DCLU","11","DCLU011","1","DCLU011-1",14,0,"GHFF","mode.tree"
"14012","DCLU","11","DCLU011","2","DCLU011-2",46,0,"GHFF","mode.tree"
"14013","DCLU","11","DCLU011","3","DCLU011-3",29,0,"GHFF","mode.tree"
"14014","DCLU","11","DCLU011","4","DCLU011-4",32,0,"GHFF","mode.tree"
"14015","DCLU","11","DCLU011","5","DCLU011-5",41,0,"GHFF","mode.tree"
"14016","DCLU","11","DCLU011","6","DCLU011-6",35,0,"GHFF","mode.tree"
"14017","DCLU","11","DCLU011","7","DCLU011-7",42,0,"GHFF","mode.tree"
"14018","DCLU","11","DCLU011","8","DCLU011-8",36,0,"GHFF","mode.tree"
"14019","DCLU","11","DCLU011","9","DCLU011-9",37,0,"GHFF","mode.tree"
"14020","DCLU","11","DCLU011","10","DCLU011-10",37,0,"GHFF","mode.tree"
"14021","DCLU","12","DCLU012","1","DCLU012-1",14,3,"GHFF","mode.tree"
"14022","DCLU","12","DCLU012","2","DCLU012-2",46,0,"GHFF","mode.tree"
"14023","DCLU","12","DCLU012","3","DCLU012-3",29,0,"GHFF","mode.tree"
"14024","DCLU","12","DCLU012","4","DCLU012-4",32,0,"GHFF","mode.tree"
"14025","DCLU","12","DCLU012","5","DCLU012-5",41,0,"GHFF","mode.tree"
"14026","DCLU","12","DCLU012","6","DCLU012-6",35,0,"GHFF","mode.tree"
"14027","DCLU","12","DCLU012","7","DCLU012-7",42,0,"GHFF","mode.tree"
"14028","DCLU","12","DCLU012","8","DCLU012-8",36,0,"GHFF","mode.tree"
"14029","DCLU","12","DCLU012","9","DCLU012-9",37,0,"GHFF","mode.tree"
"14030","DCLU","12","DCLU012","10","DCLU012-10",37,0,"GHFF","mode.tree"
"14031","DCLU","13","DCLU013","1","DCLU013-1",13,0,"GHFF","mode.tree"
"14032","DCLU","13","DCLU013","2","DCLU013-2",46,0,"GHFF","mode.tree"
"14033","DCLU","13","DCLU013","3","DCLU013-3",29,0,"GHFF","mode.tree"
"14034","DCLU","13","DCLU013","4","DCLU013-4",32,0,"GHFF","mode.tree"
"14035","DCLU","13","DCLU013","5","DCLU013-5",41,0,"GHFF","mode.tree"
"14036","DCLU","13","DCLU013","6","DCLU013-6",35,0,"GHFF","mode.tree"
"14037","DCLU","13","DCLU013","7","DCLU013-7",42,0,"GHFF","mode.tree"
"14038","DCLU","13","DCLU013","8","DCLU013-8",36,15.5,"GHFF","mode.tree"
"14039","DCLU","13","DCLU013","9","DCLU013-9",37,0,"GHFF","mode.tree"
"14040","DCLU","13","DCLU013","10","DCLU013-10",37,0,"GHFF","mode.tree"
"14041","DLIS","1","DLIS001","1","DLIS001-1",60,0,"GHFF","mode.tree"
"14042","DLIS","1","DLIS001","2","DLIS001-2",72,0,"GHFF","mode.tree"
"14043","DLIS","1","DLIS001","3","DLIS001-3",59,0,"GHFF","mode.tree"
"14044","DLIS","1","DLIS001","4","DLIS001-4",43,0,"GHFF","mode.tree"
"14045","DLIS","1","DLIS001","5","DLIS001-5",36,0,"GHFF","mode.tree"
"14046","DLIS","1","DLIS001","6","DLIS001-6",57,0,"GHFF","mode.tree"
"14047","DLIS","1","DLIS001","7","DLIS001-7",29,0,"GHFF","mode.tree"
"14048","DLIS","1","DLIS001","8","DLIS001-8",33,0,"GHFF","mode.tree"
"14049","DLIS","1","DLIS001","9","DLIS001-9",38,0,"GHFF","mode.tree"
"14050","DLIS","1","DLIS001","10","DLIS001-10",47,0,"GHFF","mode.tree"
"14051","DLIS","2","DLIS002","1","DLIS002-1",60,0,"GHFF","mode.tree"
"14052","DLIS","2","DLIS002","2","DLIS002-2",72,0,"GHFF","mode.tree"
"14053","DLIS","2","DLIS002","3","DLIS002-3",59,0,"GHFF","mode.tree"
"14054","DLIS","2","DLIS002","4","DLIS002-4",43,0,"GHFF","mode.tree"
"14055","DLIS","2","DLIS002","5","DLIS002-5",36,0,"GHFF","mode.tree"
"14056","DLIS","2","DLIS002","6","DLIS002-6",57,0,"GHFF","mode.tree"
"14057","DLIS","2","DLIS002","7","DLIS002-7",29,0,"GHFF","mode.tree"
"14058","DLIS","2","DLIS002","8","DLIS002-8",33,0,"GHFF","mode.tree"
"14059","DLIS","2","DLIS002","9","DLIS002-9",38,0,"GHFF","mode.tree"
"14060","DLIS","2","DLIS002","10","DLIS002-10",47,0,"GHFF","mode.tree"
"14061","DLIS","3","DLIS003","1","DLIS003-1",60,0,"GHFF","mode.tree"
"14062","DLIS","3","DLIS003","2","DLIS003-2",72,0,"GHFF","mode.tree"
"14063","DLIS","3","DLIS003","3","DLIS003-3",59,0,"GHFF","mode.tree"
"14064","DLIS","3","DLIS003","4","DLIS003-4",43,0,"GHFF","mode.tree"
"14065","DLIS","3","DLIS003","5","DLIS003-5",36,0,"GHFF","mode.tree"
"14066","DLIS","3","DLIS003","6","DLIS003-6",57,0,"GHFF","mode.tree"
"14067","DLIS","3","DLIS003","7","DLIS003-7",29,0,"GHFF","mode.tree"
"14068","DLIS","3","DLIS003","8","DLIS003-8",33,0,"GHFF","mode.tree"
"14069","DLIS","3","DLIS003","9","DLIS003-9",38,0,"GHFF","mode.tree"
"14070","DLIS","3","DLIS003","10","DLIS003-10",47,0,"GHFF","mode.tree"
"14071","DLIS","4","DLIS004","1","DLIS004-1",60,0,"GHFF","mode.tree"
"14072","DLIS","4","DLIS004","2","DLIS004-2",72,0,"GHFF","mode.tree"
"14073","DLIS","4","DLIS004","3","DLIS004-3",59,0,"GHFF","mode.tree"
"14074","DLIS","4","DLIS004","4","DLIS004-4",43,0,"GHFF","mode.tree"
"14075","DLIS","4","DLIS004","5","DLIS004-5",36,0,"GHFF","mode.tree"
"14076","DLIS","4","DLIS004","6","DLIS004-6",57,0,"GHFF","mode.tree"
"14077","DLIS","4","DLIS004","7","DLIS004-7",29,0,"GHFF","mode.tree"
"14078","DLIS","4","DLIS004","8","DLIS004-8",33,0,"GHFF","mode.tree"
"14079","DLIS","4","DLIS004","9","DLIS004-9",38,0,"GHFF","mode.tree"
"14080","DLIS","4","DLIS004","10","DLIS004-10",47,0,"GHFF","mode.tree"
"14081","DLIS","5","DLIS005","1","DLIS005-1",60,0,"GHFF","mode.tree"
"14082","DLIS","5","DLIS005","2","DLIS005-2",72,0,"GHFF","mode.tree"
"14083","DLIS","5","DLIS005","3","DLIS005-3",59,0,"GHFF","mode.tree"
"14084","DLIS","5","DLIS005","4","DLIS005-4",43,0,"GHFF","mode.tree"
"14085","DLIS","5","DLIS005","5","DLIS005-5",36,0,"GHFF","mode.tree"
"14086","DLIS","5","DLIS005","6","DLIS005-6",57,0,"GHFF","mode.tree"
"14087","DLIS","5","DLIS005","7","DLIS005-7",29,0,"GHFF","mode.tree"
"14088","DLIS","5","DLIS005","8","DLIS005-8",33,0,"GHFF","mode.tree"
"14089","DLIS","5","DLIS005","9","DLIS005-9",38,0,"GHFF","mode.tree"
"14090","DLIS","5","DLIS005","10","DLIS005-10",47,0,"GHFF","mode.tree"
"14091","DLIS","6","DLIS006","1","DLIS006-1",60,0,"GHFF","mode.tree"
"14092","DLIS","6","DLIS006","2","DLIS006-2",72,0,"GHFF","mode.tree"
"14093","DLIS","6","DLIS006","3","DLIS006-3",59,0,"GHFF","mode.tree"
"14094","DLIS","6","DLIS006","4","DLIS006-4",43,0,"GHFF","mode.tree"
"14095","DLIS","6","DLIS006","5","DLIS006-5",36,0,"GHFF","mode.tree"
"14096","DLIS","6","DLIS006","6","DLIS006-6",57,0,"GHFF","mode.tree"
"14097","DLIS","6","DLIS006","7","DLIS006-7",29,0,"GHFF","mode.tree"
"14098","DLIS","6","DLIS006","8","DLIS006-8",33,0,"GHFF","mode.tree"
"14099","DLIS","6","DLIS006","9","DLIS006-9",38,0,"GHFF","mode.tree"
"14100","DLIS","6","DLIS006","10","DLIS006-10",47,0,"GHFF","mode.tree"
"14101","DLIS","7","DLIS007","1","DLIS007-1",60,0,"GHFF","mode.tree"
"14102","DLIS","7","DLIS007","2","DLIS007-2",72,0,"GHFF","mode.tree"
"14103","DLIS","7","DLIS007","3","DLIS007-3",59,0,"GHFF","mode.tree"
"14104","DLIS","7","DLIS007","4","DLIS007-4",43,0,"GHFF","mode.tree"
"14105","DLIS","7","DLIS007","5","DLIS007-5",36,0,"GHFF","mode.tree"
"14106","DLIS","7","DLIS007","6","DLIS007-6",57,0,"GHFF","mode.tree"
"14107","DLIS","7","DLIS007","7","DLIS007-7",29,0,"GHFF","mode.tree"
"14108","DLIS","7","DLIS007","8","DLIS007-8",33,0,"GHFF","mode.tree"
"14109","DLIS","7","DLIS007","9","DLIS007-9",38,0,"GHFF","mode.tree"
"14110","DLIS","7","DLIS007","10","DLIS007-10",47,0,"GHFF","mode.tree"
